dataset_id,brand,model,variant,year,body_type,segment,fuel_type,transmission,drivetrain,price_ex_showroom,price_on_road,engine_cc,cylinders,power_bhp,torque_nm,mileage_kmpl,top_speed_kmph,acceleration_0_100_sec,fuel_tank_capacity_l,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,boot_space_l,turning_radius_m,kerb_weight_kg,seating_capacity,doors,airbags,abs,esc,traction_control,hill_hold_control,hill_descent_control,isofix,tpms,blind_spot_monitor,lane_keep_assist,adaptive_cruise_control,autonomous_emergency_braking,adas_level,safety_rating,android_auto,apple_carplay,wireless_android_auto,wireless_apple_carplay,touchscreen_size_in,digital_instrument_cluster,climate_control,ventilated_seats,powered_driver_seat,sunroof,panoramic_sunroof,wireless_charging,keyless_entry,push_button_start,cruise_control,parking_camera,camera_360,parking_sensors,warranty_years,warranty_km,extended_warranty_available,service_interval_km,roadside_assistance,estimated_service_cost_per_year,launch_year,current_status,booking_open,waiting_period_weeks,emission_standard,co2_emissions_gkm,battery_capacity_kwh,electric_range_km,charging_time_ac_hr,charging_time_dc_min
MARUTI_SPRESSO_STD_O_MT,Maruti Suzuki,S-Presso,Std(O) MT,,MICRO_SUV,A_SEGMENT,PETROL,MANUAL,,,,998,3,68.524,91.1,24.12,,,27,3565,1520,1553,2380,180,239,4.5,736,5,5,2,true,true,,false,,,,,,,,1_STAR_GLOBAL_NCAP,false,false,,,true,false,,false,false,false,false,false,true,3,100000,true,10000,,,2019,ACTIVE,,,BS VI,,,,
MARUTI_SPRESSO_LXI_O_MT,Maruti Suzuki,S-Presso,LXi(O) MT,,MICRO_SUV,A_SEGMENT,PETROL,MANUAL,,,,998,3,68.524,91.1,24.12,,,27,3565,1520,1553,2380,180,239,4.5,736,5,5,2,true,true,,false,,,,,,,,1_STAR_GLOBAL_NCAP,false,false,,,true,false,,false,false,false,false,false,true,3,100000,true,10000,,,2019,ACTIVE,,,BS VI,,,,
MARUTI_SPRESSO_VXI_O_MT,Maruti Suzuki,S-Presso,VXi(O) MT,,MICRO_SUV,A_SEGMENT,PETROL,MANUAL,,,,998,3,68.524,91.1,24.76,,,27,3565,1520,1567,2380,180,239,4.5,736,5,5,2,true,true,,false,,,,,,,,1_STAR_GLOBAL_NCAP,false,false,,,true,false,,false,false,false,false,false,true,3,100000,true,10000,,,2019,ACTIVE,,,BS VI,,,,
MARUTI_SPRESSO_VXI_PLUS_O_AGS,Maruti Suzuki,S-Presso,VXi+(O) AGS,,MICRO_SUV,A_SEGMENT,PETROL,AMT,,,,998,3,68.524,91.1,25.3,,,27,3565,1520,1567,2380,180,239,4.5,775,5,5,2,true,true,,true,,,,,,,,1_STAR_GLOBAL_NCAP,true,true,false,false,7,true,false,,false,false,false,false,false,true,3,100000,true,10000,,,2019,ACTIVE,,,BS VI,,,,
MARUTI_SPRESSO_LXI_O_CNG_MT,Maruti Suzuki,S-Presso,LXi(O) CNG MT,,MICRO_SUV,A_SEGMENT,CNG,MANUAL,,,,998,3,56.696,82.1,32.73,,,55,3565,1520,1553,2380,180,239,4.5,834,4,5,2,true,true,,false,,,,,,,,1_STAR_GLOBAL_NCAP,false,false,,,true,false,,false,false,false,false,false,true,3,100000,true,10000,,,2019,ACTIVE,,,BS VI,,,,
MARUTI_ALTO_K10_STD_O_MT,Maruti Suzuki,Alto K10,STD(O) MT,,HATCHBACK,A_SEGMENT,PETROL,MANUAL,,,,998,3,67.57,91.1,24.39,,,27,3530,1490,1520,2380,177,214,4.5,,5,5,6,true,true,,,,true,,,,,,,2_STAR_GLOBAL_NCAP,false,false,,,true,false,,false,false,false,false,false,false,3,100000,true,10000,,,2022,ACTIVE,,,BS VI + OBD II,,,,
MARUTI_ALTO_K10_LXI_O_MT,Maruti Suzuki,Alto K10,LXi(O) MT,,HATCHBACK,A_SEGMENT,PETROL,MANUAL,,,,998,3,67.57,91.1,24.39,,,27,3530,1490,1520,2380,177,214,4.5,,5,5,6,true,true,,,,true,,,,,,,2_STAR_GLOBAL_NCAP,false,false,,,true,false,,false,false,false,false,false,false,3,100000,true,10000,,,2022,ACTIVE,,,BS VI + OBD II,,,,
MARUTI_ALTO_K10_LXI_O_CNG,Maruti Suzuki,Alto K10,LXi(O) CNG,,HATCHBACK,A_SEGMENT,CNG,MANUAL,,,,998,3,55.91,82.1,33.4,,,55,3530,1490,1520,2380,177,214,4.5,,4,5,6,true,true,,,,true,,,,,,,2_STAR_GLOBAL_NCAP,false,false,,,true,false,,false,false,false,false,false,false,3,100000,true,10000,,,2022,ACTIVE,,,BS VI + OBD II,,,,
MARUTI_ALTO_K10_VXI_O_MT,Maruti Suzuki,Alto K10,VXi(O) MT,,HATCHBACK,A_SEGMENT,PETROL,MANUAL,,,,998,3,67.57,91.1,24.39,,,27,3530,1490,1520,2380,177,214,4.5,,5,5,6,true,true,,true,,true,,,,,,,2_STAR_GLOBAL_NCAP,true,true,,,7,true,false,,false,false,false,true,true,false,3,100000,true,10000,,,2022,ACTIVE,,,BS VI + OBD II,,,,
MARUTI_ALTO_K10_VXI_O_AGS,Maruti Suzuki,Alto K10,VXi(O) AGS,,HATCHBACK,A_SEGMENT,PETROL,AMT,,,,998,3,67.57,91.1,24.9,,,27,3530,1490,1520,2380,177,214,4.5,,5,5,6,true,true,,true,,true,,,,,,,2_STAR_GLOBAL_NCAP,true,true,,,7,true,false,,false,false,false,true,true,false,3,100000,true,10000,,,2022,ACTIVE,,,BS VI + OBD II,,,,
MARUTI_SWIFT_VXI_CNG_5MT,Maruti Suzuki,Swift,VXi CNG 5MT,,HATCHBACK,B_SEGMENT,CNG,MANUAL,,,,1197,3,69.75,101.8,32.85,,,55,3860,1735,1520,2450,163,,4.8,990,5,5,6,true,true,,true,,true,,,,,,,true,true,true,true,7,true,false,,false,false,false,true,false,false,false,false,true,3,100000,true,,,,2024,ACTIVE,,,BS VI,,,,
MARUTI_SWIFT_VXI_O_CNG_5MT,Maruti Suzuki,Swift,VXi (O) CNG 5MT,,HATCHBACK,B_SEGMENT,CNG,MANUAL,,,,1197,3,69.75,101.8,32.85,,,55,3860,1735,1520,2450,163,,4.8,990,5,5,6,true,true,,true,,true,,,,,,,true,true,true,true,7,true,false,,false,false,false,true,true,false,false,false,true,3,100000,true,,,,2024,ACTIVE,,,BS VI,,,,
